OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2025-024M","STARLINK-11431","62890","US","91.66","43.00","357","355","LARGE","0","2025-02-04",""
"2025-024L","STARLINK-11391","62889","US","91.66","43.00","357","355","LARGE","0","2025-02-04",""
"2025-024K","STARLINK-11438","62888","US","91.66","43.00","359","354","LARGE","0","2025-02-04",""
"2025-024J","STARLINK-11436","62887","US","91.67","43.00","357","355","LARGE","0","2025-02-04",""
"2025-024H","STARLINK-11365","62886","US","91.66","43.00","357","355","LARGE","0","2025-02-04",""
"2025-024G","STARLINK-11442","62885","US","91.66","43.00","358","355","LARGE","0","2025-02-04",""
"2025-024F","STARLINK-11437","62884","US","91.67","43.00","358","355","LARGE","0","2025-02-04",""
"2025-024E","STARLINK-11419","62883","US","91.67","43.00","358","355","LARGE","0","2025-02-04",""
"2025-024D","STARLINK-11432","62882","US","91.66","43.00","359","353","LARGE","0","2025-02-04",""
"2025-024C","STARLINK-11382","62881","US","91.65","43.00","357","354","LARGE","0","2025-02-04",""
"2025-024B","STARLINK-11352","62880","US","91.66","43.00","357","354","LARGE","0","2025-02-04",""
"2025-024A","STARLINK-11371","62879","US","91.66","43.00","357","355","LARGE","0","2025-02-04",""
"2025-023B","H-3 R/B","62877","JPN","613.92","20.73","34854","245","LARGE","0","2025-02-02",""
"2025-023A","QZS-6","62876","JPN","1436.08","0.05","35794","35778","","0","2025-02-02",""
"2025-022X","STARLINK-32834","62875","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022W","STARLINK-32793","62874","US","94.11","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022V","STARLINK-32833","62873","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022U","STARLINK-32849","62872","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022T","STARLINK-32814","62871","US","94.11","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022S","STARLINK-32861","62870","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022R","STARLINK-32813","62869","US","94.10","53.16","476","475","LARGE","0","2025-02-01",""
"2025-022Q","STARLINK-32822","62868","US","94.10","53.16","476","475","LARGE","0","2025-02-01",""
"2025-022P","STARLINK-32846","62867","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022N","STARLINK-32695","62866","US","94.10","53.16","476","475","LARGE","0","2025-02-01",""
"2025-022M","STARLINK-32841","62865","US","94.10","53.16","476","475","LARGE","0","2025-02-01",""
"2025-022L","STARLINK-32862","62864","US","94.11","53.16","477","474","LARGE","0","2025-02-01",""
"2025-022K","STARLINK-32808","62863","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022J","STARLINK-32864","62862","US","94.11","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022H","STARLINK-32859","62861","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022G","STARLINK-32831","62860","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022F","STARLINK-32869","62859","US","94.11","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022E","STARLINK-32866","62858","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022D","STARLINK-32873","62857","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022C","STARLINK-32860","62856","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022B","STARLINK-32867","62855","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-022A","STARLINK-32868","62854","US","94.10","53.16","476","474","LARGE","0","2025-02-01",""
"2025-021B","FALCON 9 R/B","62853","US","1296.12","24.87","65541","459","LARGE","0","2025-01-30",""
"2025-021A","SPAINSAT NG1","62852","SPN","1436.14","0.02","35789","35786","LARGE","0","2025-01-30",""
"2025-020B","GSLV R/B","62851","IND","588.76","20.89","33573","210","LARGE","0","2025-01-29",""
"2025-020A","NVS-02","62850","IND","661.50","20.85","37253","288","LARGE","0","2025-01-29",""
"2025-019W","STARLINK-32809","62849","US","94.26","42.99","485","480","LARGE","0","2025-01-27",""
"2025-019V","STARLINK-32781","62848","US","94.26","43.00","484","482","LARGE","0","2025-01-27",""
"2025-019U","STARLINK-32799","62847","US","94.27","43.00","484","482","LARGE","0","2025-01-27",""
"2025-019T","STARLINK-32804","62846","US","94.26","43.00","485","481","LARGE","0","2025-01-27",""
"2025-019S","STARLINK-32807","62845","US","94.27","43.00","485","481","LARGE","0","2025-01-27",""
"2025-019R","STARLINK-32794","62844","US","94.27","43.00","485","481","LARGE","0","2025-01-27",""
"2025-019Q","STARLINK-32797","62843","US","94.27","43.00","485","481","LARGE","0","2025-01-27",""
"2025-019P","STARLINK-32755","62842","US","94.27","43.00","485","481","LARGE","0","2025-01-27",""
"2025-019N","STARLINK-11531","62841","US","91.66","43.00","358","354","LARGE","0","2025-01-27",""
"2025-019M","STARLINK-11551","62840","US","91.66","43.00","357","355","LARGE","0","2025-01-27",""
"2025-019L","STARLINK-11524","62839","US","91.67","43.00","358","355","LARGE","0","2025-01-27",""
"2025-019K","STARLINK-11556","62838","US","91.67","43.00","357","355","LARGE","0","2025-01-27",""
"2025-019J","STARLINK-11557","62837","US","91.67","43.00","357","355","LARGE","0","2025-01-27",""
"2025-019H","STARLINK-11533","62836","US","91.67","43.00","357","356","LARGE","0","2025-01-27",""
"2025-019G","STARLINK-11546","62835","US","91.67","43.00","356","356","LARGE","0","2025-01-27",""
"2025-019F","STARLINK-11520","62834","US","91.66","43.00","359","354","LARGE","0","2025-01-27",""
"2025-019E","STARLINK-11554","62833","US","91.67","43.00","358","355","LARGE","0","2025-01-27",""
"2025-019D","STARLINK-11549","62832","US","91.66","43.00","357","355","LARGE","0","2025-01-27",""
"2025-019C","STARLINK-11559","62831","US","91.67","43.00","357","355","LARGE","0","2025-01-27",""
"2025-019B","STARLINK-11480","62830","US","91.67","43.00","358","355","LARGE","0","2025-01-27",""
"2025-019A","STARLINK-11548","62829","US","91.66","43.00","357","355","LARGE","0","2025-01-27",""
"2025-018Y","STARLINK-32727","62828","US","94.11","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018W","STARLINK-32704","62826","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018V","STARLINK-32825","62825","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018U","STARLINK-32852","62824","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018T","STARLINK-32823","62823","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018S","STARLINK-32842","62822","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018R","STARLINK-32782","62821","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018Q","STARLINK-32844","62820","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018P","STARLINK-32856","62819","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018N","STARLINK-32853","62818","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018M","STARLINK-32824","62817","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018L","STARLINK-32854","62816","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018K","STARLINK-32845","62815","US","94.11","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018J","STARLINK-32843","62814","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018H","STARLINK-32855","62813","US","94.11","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018G","STARLINK-32837","62812","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018F","STARLINK-32847","62811","US","94.11","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018E","STARLINK-32851","62810","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018D","STARLINK-32787","62809","US","94.11","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018C","STARLINK-32848","62808","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018B","STARLINK-32886","62807","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-018A","STARLINK-32883","62806","US","94.10","53.16","476","474","LARGE","0","2025-01-24",""
"2025-017B","CZ-3B R/B","62805","PRC","182.73","28.09","8458","120","LARGE","0","2025-01-23",""
"2025-017A","TJS-14","62804","PRC","1436.07","1.05","35798","35774","LARGE","0","2025-01-23",""
"2025-016U","CZ-6A R/B","62803","PRC","99.14","89.00","788","647","LARGE","0","2025-01-23",""
"2025-016T","QIANFAN-72","62802","PRC","106.59","88.97","1084","1053","LARGE","0","2025-01-23",""
"2025-016S","QIANFAN-71","62801","PRC","106.59","88.97","1082","1056","LARGE","0","2025-01-23",""
"2025-016R","QIANFAN-70","62800","PRC","106.59","88.97","1081","1056","LARGE","0","2025-01-23",""
"2025-016Q","QIANFAN-69","62799","PRC","106.59","88.97","1082","1056","LARGE","0","2025-01-23",""
"2025-016P","QIANFAN-68","62798","PRC","106.59","88.97","1081","1056","LARGE","0","2025-01-23",""
"2025-016N","QIANFAN-67","62797","PRC","106.59","88.97","1081","1056","LARGE","0","2025-01-23",""
"2025-016M","QIANFAN-66","62796","PRC","106.59","88.97","1081","1056","LARGE","0","2025-01-23",""
"2025-016L","QIANFAN-65","62795","PRC","106.59","88.97","1080","1057","LARGE","0","2025-01-23",""
"2025-016K","QIANFAN-64","62794","PRC","106.59","88.97","1080","1057","LARGE","0","2025-01-23",""
"2025-016J","QIANFAN-63","62793","PRC","106.59","88.97","1082","1055","LARGE","0","2025-01-23",""
"2025-016H","QIANFAN-62","62792","PRC","106.59","88.97","1082","1055","LARGE","0","2025-01-23",""
"2025-016G","QIANFAN-61","62791","PRC","106.59","88.98","1081","1056","LARGE","0","2025-01-23",""
"2025-016F","QIANFAN-60","62790","PRC","106.59","88.97","1082","1056","LARGE","0","2025-01-23",""
"2025-016E","QIANFAN-59","62789","PRC","106.59","88.97","1080","1057","LARGE","0","2025-01-23",""
"2025-016D","QIANFAN-58","62788","PRC","106.59","88.97","1080","1057","LARGE","0","2025-01-23",""
"2025-016C","QIANFAN-57","62787","PRC","106.59","88.97","1070","1067","LARGE","0","2025-01-23",""
"2025-016B","QIANFAN-56","62786","PRC","106.59","88.97","1082","1056","LARGE","0","2025-01-23",""
"2025-016A","QIANFAN-55","62785","PRC","106.59","88.97","1083","1055","LARGE","0","2025-01-23",""
"2025-015AC","STARLINK-33581","62784","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015AB","STARLINK-33582","62783","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015AA","STARLINK-33585","62782","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015Z","STARLINK-33588","62781","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015Y","STARLINK-33593","62780","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015X","STARLINK-33568","62779","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015W","STARLINK-33573","62778","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015V","STARLINK-33591","62777","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015U","STARLINK-33570","62776","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015T","STARLINK-33576","62775","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015S","STARLINK-33574","62774","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015R","STARLINK-33567","62773","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015Q","STARLINK-33600","62772","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015P","STARLINK-33598","62771","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015N","STARLINK-33594","62770","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015M","STARLINK-33569","62769","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015L","STARLINK-33601","62768","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015K","STARLINK-33572","62767","US","94.10","53.16","476","475","LARGE","0","2025-01-21",""
"2025-015J","STARLINK-33595","62766","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015H","STARLINK-33592","62765","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015G","STARLINK-33579","62764","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015F","STARLINK-33597","62763","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015E","STARLINK-33577","62762","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015D","STARLINK-33584","62761","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015C","STARLINK-33575","62760","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015B","STARLINK-33589","62759","US","94.10","53.16","476","474","LARGE","0","2025-01-21",""
"2025-015A","STARLINK-33596","62758","US","94.11","53.16","476","474","LARGE","0","2025-01-21",""
"2025-014Y","USA 486","62757","US","91.35","43.00","342","339","LARGE","0","2025-01-21",""
"2025-014X","USA 485","62756","US","91.34","43.00","342","339","LARGE","0","2025-01-21",""
"2025-014W","STARLINK-32745","62755","US","94.27","43.01","486","480","LARGE","0","2025-01-21",""
"2025-014V","STARLINK-32740","62754","US","94.27","43.00","483","483","LARGE","0","2025-01-21",""
"2025-014U","STARLINK-32751","62753","US","94.27","43.00","485","481","LARGE","0","2025-01-21",""
"2025-014T","STARLINK-32756","62752","US","94.26","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014S","STARLINK-32759","62751","US","94.27","43.01","486","480","LARGE","0","2025-01-21",""
"2025-014R","STARLINK-32763","62750","US","94.27","43.00","483","483","LARGE","0","2025-01-21",""
"2025-014Q","STARLINK-32761","62749","US","94.27","42.99","483","483","LARGE","0","2025-01-21",""
"2025-014P","STARLINK-32762","62748","US","94.27","43.01","484","482","LARGE","0","2025-01-21",""
"2025-014N","STARLINK-32765","62747","US","94.27","43.01","486","480","LARGE","0","2025-01-21",""
"2025-014M","STARLINK-32780","62746","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014L","STARLINK-32746","62745","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014K","STARLINK-32758","62744","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014J","STARLINK-32800","62743","US","94.27","43.00","483","483","LARGE","0","2025-01-21",""
"2025-014H","STARLINK-32775","62742","US","94.27","43.01","486","480","LARGE","0","2025-01-21",""
"2025-014G","STARLINK-32770","62741","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014F","STARLINK-32805","62740","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014E","STARLINK-32796","62739","US","94.26","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014D","STARLINK-32802","62738","US","94.27","43.00","484","482","LARGE","0","2025-01-21",""
"2025-014C","STARLINK-32774","62737","US","94.27","43.00","483","483","LARGE","0","2025-01-21",""
"2025-014B","STARLINK-32329","62736","US","94.27","43.01","485","481","LARGE","0","2025-01-21",""
"2025-014A","STARLINK-32806","62735","US","94.27","43.00","486","480","LARGE","0","2025-01-21",""
"2025-002C","OBJECT C","62734","PRC","","","","","","0","2025-01-06",""
"2025-013E","OBJECT E","62733","PRC","95.35","97.64","542","529","MEDIUM","0","2025-01-20",""
"2025-013D","OBJECT D","62732","PRC","95.34","97.64","542","528","MEDIUM","0","2025-01-20",""
"2025-013C","OBJECT C","62731","PRC","95.34","97.64","546","525","MEDIUM","0","2025-01-20",""
"2025-013B","OBJECT B","62730","PRC","95.34","97.64","545","525","MEDIUM","0","2025-01-20",""
"2025-013A","OBJECT A","62729","PRC","94.24","97.63","489","475","MEDIUM","0","2025-01-20",""
"2025-012D","OBJECT D","62728","PRC","92.94","97.43","422","415","LARGE","0","2025-01-17",""
"2025-012C","OBJECT C","62727","PRC","94.43","97.44","496","487","LARGE","0","2025-01-17",""
"2025-012B","OBJECT B","62726","PRC","94.74","97.43","512","500","LARGE","0","2025-01-17",""
"2025-012A","OBJECT A","62725","PRC","94.88","97.43","516","509","LARGE","0","2025-01-17",""
"1968-081AS","TITAN 3C TRANSTAGE DEB","62724","US","1467.34","4.65","41225","31566","","0","1968-09-26",""
"2016-004E","INTELSAT 29E DEB","62723","ITSO","1432.26","5.40","38334","33089","","0","2016-01-27",""
"2008-003D","BREEZE-M DEB","62722","CIS","1413.08","11.19","38683","31987","SMALL","0","2008-01-28",""
"2023-195H","OBJECT H","62721","PRC","95.70","49.99","554","551","LARGE","0","2023-12-14",""
"2025-011A","BLUE RING PATHFINDER","62720","US","374.70","29.82","19245","2432","LARGE","0","2025-01-16",""
"2025-010D","FALCON 9 R/B","62719","US","42460.97","14.93","613130","180451","","0","2025-01-15",""
"2025-010B","HAKUTO-R","62717","JPN","","","","","","0","2025-01-15","HELIOCENTRIC ORBIT (SUN)"
"2025-009DL","CONNECTA IOT-7","62715","TURK","96.39","97.72","587","585","MEDIUM","0","2025-01-14",""
"2025-009DK","CENTAURI-8","62714","AUS","96.19","97.71","578","574","MEDIUM","0","2025-01-14",""
"2025-009DJ","SATGUS","62713","US","96.03","97.71","571","565","MEDIUM","0","2025-01-14",""
"2025-009DH","LEMUR 2 MYNAMEISJEFF","62712","US","95.89","97.74","564","559","SMALL","0","2025-01-14",""
"2025-009DG","LEMUR 2 ROUNDTRIPPER","62711","US","95.89","97.73","564","559","SMALL","0","2025-01-14",""
"2025-009DF","FIREFLY-3","62710","IND","96.47","97.71","593","586","MEDIUM","0","2025-01-14",""
"2025-009DE","CONNECTA IOT-6","62709","TURK","96.39","97.71","587","584","MEDIUM","0","2025-01-14",""
"2025-009DD","CENTAURI-7","62708","AUS","96.20","97.72","577","576","MEDIUM","0","2025-01-14",""
"2025-009DC","ICEYE-X44","62707","UAE","96.31","97.71","583","580","LARGE","0","2025-01-14",""
"2025-009DB","LEMUR 2 ALISIA","62706","US","95.95","97.71","568","561","SMALL","0","2025-01-14",""
"2025-009DA","ICEYE-X45","62705","US","95.94","97.80","565","564","MEDIUM","0","2025-01-14",""
"2025-009CZ","FIREFLY-2","62704","IND","96.46","97.71","594","584","MEDIUM","0","2025-01-14",""
"2025-009CY","CONNECTA IOT-5","62703","TURK","96.36","97.71","587","581","MEDIUM","0","2025-01-14",""
